id,url,period,rubric,outlet
2bd51f3368f29c6b,https://www.ukrinform.ua/rubric-polytics/4019723-vijnu-potribno-zaversiti-zaraz-tureccina-gotova-provesti-zustric-na-rivni-lideriv-erdogan.html,P2,rubric-polytics,ukrinform
ee755797df6f86d1,https://www.ukrinform.ua/rubric-polytics/4024201-senator-grem-pripuskae-mozlivist-obminu-teritoriami-za-umov-nadanna-garantij-ukraini.html,P2,rubric-polytics,ukrinform
4a59f41d20202ae3,https://www.ukrinform.ua/rubric-polytics/4029469-smigal-i-premer-norvegii-vidvidali-pidpriemstvo-z-virobnictva-droniv.html,P2,rubric-polytics,ukrinform
7830a924e4c141f1,https://www.ukrinform.ua/rubric-polytics/4032866-translacii-zasidan-radi-ponovlat-z-nastupnogo-plenarnogo-tizna-urcisin.html,P2,rubric-polytics,ukrinform
b3de4322bcc5dfec,https://www.ukrinform.ua/rubric-polytics/4034664-koordinator-sistemi-oon-v-ukraini-svitlini-udaru-rosii-po-arovij-zahaut-navit-na-vijni-e-pravila.html,P2,rubric-polytics,ukrinform
9810f1297a1eee89,https://www.ukrinform.ua/rubric-polytics/4043140-zelenskij-pro-zustric-iz-trampom-mozlivo-matimemo-sos-bilse-dla-udariv-po-dalekobijnih-cilah.html,P2,rubric-polytics,ukrinform
9679b915584b9ab0,https://www.ukrinform.ua/rubric-polytics/4047787-tramp-vvazae-so-ukraina-hoce-perejti-v-nastup.html,P2,rubric-polytics,ukrinform
c232cf38292ac180,https://www.ukrinform.ua/rubric-polytics/4051600-tramp-vbacae-v-ukraini-partnera-z-biznesovimi-mozlivostami-ekspert.html,P2,rubric-polytics,ukrinform
f9fd4dc6ecc2ab94,https://www.ukrinform.ua/rubric-polytics/4055294-mzs-konvencia-z-prav-ludini-zalisaetsa-vazlivim-instrumentom-pritagnenna-rosii-do-vidpovidalnosti.html,P2,rubric-polytics,ukrinform
ccea4f70bc6a78e2,https://www.ukrinform.ua/rubric-polytics/4061994-spikeri-parlamentiv-ukraini-j-finlandii-obgovorili-spilnu-poziciu-sodo-majbutnih-mirnih-peregovoriv.html,P2,rubric-polytics,ukrinform
33fd49310ab95130,https://www.ukrinform.ua/rubric-polytics/4068729-tramp-rozcarovanij-rosieu-ta-ukrainou-i-pragne-dij-a-ne-rozmov-bilij-dim.html,P2,rubric-polytics,ukrinform
1fbb6189ffc4e156,https://www.ukrinform.ua/rubric-regions/3705924-na-odesinu-priletili-dvi-sotni-rozevih-flamingo.html,P0,rubric-regions,ukrinform
e2856d174f3b47c2,https://www.ukrinform.ua/rubric-regions/3707174-deputat-cornomorov-napolagae-na-gromadskomu-kontroli-za-spravou-eksprokurora-z-mikolaivsini.html,P0,rubric-regions,ukrinform
06024e1b2c633fc9,https://www.ukrinform.ua/rubric-regions/3712857-na-mikolaivsini-ppo-zbila-dva-droni-shahed.html,P0,rubric-regions,ukrinform
372ea257782f6742,https://www.ukrinform.ua/rubric-regions/3714474-u-zitomiri-ne-viavili-vibuhivki-u-zodnij-iz-troh-budivel-policia.html,P0,rubric-regions,ukrinform
3f00d038b7307dcb,https://www.ukrinform.ua/rubric-regions/3715519-na-kiivsini-vnaslidok-raketnoi-ataki-poskodzena-gospodarca-budivla.html,P0,rubric-regions,ukrinform
218c8348cdc5d9b6,https://www.ukrinform.ua/rubric-regions/3715592-na-lvivsini-stalasa-pozeza-u-pansionati-dla-litnih-zaginula-zinka.html,P0,rubric-regions,ukrinform
9eaddf2a350d1405,https://www.ukrinform.ua/rubric-regions/3728219-v-odesi-vidkrili-kulinarnij-hab-gotuvatimut-skilni-stravi-vid-klopotenka.html,P0,rubric-regions,ukrinform
a3def7e965598fb6,https://www.ukrinform.ua/rubric-regions/3741967-predstavniki-unesko-pribuli-v-odesu-dla-ocinki-zbitkiv-vid-rosijskih-obstriliv.html,P0,rubric-regions,ukrinform
23ee411eab39cfca,https://www.ukrinform.ua/rubric-regions/3742609-armia-rf-obstrilala-gimnaziu-u-bilozerci-na-hersonsini.html,P0,rubric-regions,ukrinform
d53467b300c2d5e2,https://www.ukrinform.ua/rubric-regions/3743191-na-lvivsini-vstanovili-sanitarnoservisni-moduli-na-pidizdah-do-punktiv-propusku.html,P0,rubric-regions,ukrinform
24fe012cecb0f111,https://www.ukrinform.ua/rubric-regions/3743769-na-pivnoci-zitomirsini-cerez-vlucanna-bliskavki-v-zaminovanu-dilanku-zrujnovano-dorogu.html,P0,rubric-regions,ukrinform
f933ae85d098e905,https://www.ukrinform.ua/rubric-regions/3748992-na-cernigivsini-znestrumleni-11-naselenih-punktiv.html,P0,rubric-regions,ukrinform
85f29faaacfcd861,https://www.ukrinform.ua/rubric-regions/3752411-voroza-armia-90-raziv-udarila-po-zaporizkij-oblasti.html,P0,rubric-regions,ukrinform
baf823e88871d5b0,https://www.ukrinform.ua/rubric-regions/3753023-na-goverli-vstanovili-nacionalnij-rekord-rozgornuli-prapor-ploseu-ponad-450-kvadratnih-metriv.html,P0,rubric-regions,ukrinform
a4ae2293fb0152bd,https://www.ukrinform.ua/rubric-regions/3753113-ukrinformivcu-sergiu-sajbodnaru-vrucili-vidznaku-za-zaslugi-pered-vinniccinou.html,P0,rubric-regions,ukrinform
e42453bb38255b05,https://www.ukrinform.ua/rubric-regions/3757447-na-kiivsini-policia-zupinila-na-blokpostu-panogo-vodia-zi-zbroeu.html,P0,rubric-regions,ukrinform
ea3468a71a3cab51,https://www.ukrinform.ua/rubric-regions/3766878-na-mikolaivsini-ppo-znisila-rozviduvalnij-bezpilotnik-rosian.html,P0,rubric-regions,ukrinform
5c405a73241cfe8c,https://www.ukrinform.ua/rubric-regions/3779075-zagrozi-dla-zitta-postrazdalih-vid-rosijskoi-ataki-na-hmelniccinu-nemae-ova.html,P0,rubric-regions,ukrinform
74f81410caec0a37,https://www.ukrinform.ua/rubric-regions/3787716-u-poltavi-poprosalisa-z-patma-zagiblimi-voinami.html,P1,rubric-regions,ukrinform
6871703358092748,https://www.ukrinform.ua/rubric-regions/3794963-na-kiivsini-zaarestuvali-colovika-za-zgvaltuvanna-devatiricnoi-donki.html,P1,rubric-regions,ukrinform
422271778919c598,https://www.ukrinform.ua/rubric-regions/3802780-u-poltavi-vidkrili-centr-pidtrimki-ditej-barnahus.html,P1,rubric-regions,ukrinform
70a8d4340ad55fec,https://www.ukrinform.ua/rubric-regions/3806929-dvoe-z-poranenih-pid-cas-raketnogo-obstrilu-odesi-u-tazkomu-stani.html,P1,rubric-regions,ukrinform
341e0ed234b0630f,https://www.ukrinform.ua/rubric-regions/3808349-internet-tilki-za-pasportom-rosii-zagarbniki-hocut-posiliti-kontrol-za-zitelami-tot.html,P1,rubric-regions,ukrinform
051e498ce44e8690,https://www.ukrinform.ua/rubric-regions/3812436-u-mariupoli-ta-bila-mista-kilkist-rosijskih-vijskovih-baz-zrosla-na-50-andrusenko.html,P1,rubric-regions,ukrinform
d28a25693ed71d7b,https://www.ukrinform.ua/rubric-regions/3822744-na-poltavsini-molod-ucat-keruvati-dronami-obladnanna-pridbala-ova.html,P1,rubric-regions,ukrinform
908154c6a80a8ce9,https://www.ukrinform.ua/rubric-regions/3824586-gromadskij-prostir-v-ivanofrankivsku-artproekt-ludi-gra-u-svit-gromad-ta-voenni-komiksi.html,P1,rubric-regions,ukrinform
972083525554e399,https://www.ukrinform.ua/rubric-regions/3828375-rosiani-za-dobu-atakuvali-10-oblastej-ukraini-zvedenna-ova.html,P1,rubric-regions,ukrinform
e5cd13ca61e0db37,https://www.ukrinform.ua/rubric-regions/3839607-u-sumah-zpid-zavaliv-ratuvalniki-distali-tilo-se-odnogo-zagiblogo.html,P1,rubric-regions,ukrinform
02c1b84f64fdfb9d,https://www.ukrinform.ua/rubric-regions/3841464-u-zakarpatskomu-tck-prokomentuvali-sprobu-samogubstva-colovika.html,P1,rubric-regions,ukrinform
cb69cd64d481f84b,https://www.ukrinform.ua/rubric-regions/3843008-ukrainu-v-patnicu-progrie-do-12.html,P1,rubric-regions,ukrinform
9ca2faab2a37639c,https://www.ukrinform.ua/rubric-regions/3843527-zdavav-lokacii-oboronnih-zavodiv-rosijskij-agent-otrimav-15-rokiv-vaznici.html,P1,rubric-regions,ukrinform
2e4e15ce7acb0f6e,https://www.ukrinform.ua/rubric-regions/3845004-na-vidnovlenna-energopostacanna-u-harkovi-znadobitsa-do-14-dniv-golova-ukrenergo.html,P1,rubric-regions,ukrinform
84bf8de8f4bd67f9,https://www.ukrinform.ua/rubric-regions/3851916-rosiani-za-dobu-obstrilali-devat-oblastej-ukraini.html,P1,rubric-regions,ukrinform
3924a62f9c4b5f8e,https://www.ukrinform.ua/rubric-regions/3853337-u-cernigovi-pisla-raketnoi-ataki-e-nagalna-potreba-u-donorskij-krovi.html,P1,rubric-regions,ukrinform
f677c0e01d7a1ad6,https://www.ukrinform.ua/rubric-regions/3853649-na-prikarpatti-pid-cas-blagodijnogo-aukcionu-zibrali-ponad-200-tisac-dla-zsu.html,P1,rubric-regions,ukrinform
54b23a0d7bda6e3f,https://www.ukrinform.ua/rubric-regions/3855268-rosiani-obstrilali-zupinku-u-dniprovskomu-rajoni-hersona-poranena-zinka.html,P1,rubric-regions,ukrinform
0c43e2e8e0f4a764,https://www.ukrinform.ua/rubric-regions/4011290-na-poltavsini-ulamki-vorozih-droniv-travmuvali-dvoh-ludej.html,P2,rubric-regions,ukrinform
addf35f8da262e18,https://www.ukrinform.ua/rubric-regions/4012948-mikolaiv-atakuut-bezpilotniki-u-misti-prolunav-vibuh.html,P2,rubric-regions,ukrinform
2a7d230079b05826,https://www.ukrinform.ua/rubric-regions/4013273-na-harkivsini-viruut-26-pozez-v-ekosistemah-iz-nih-pat-lisovi.html,P2,rubric-regions,ukrinform
6200f0f6a2767589,https://www.ukrinform.ua/rubric-regions/4013479-u-hersoni-vnaslidok-ataki-droniv-poraneni-dvoe-civilnih-odin-u-tazkomu-stani.html,P2,rubric-regions,ukrinform
567c221f5a5e615c,https://www.ukrinform.ua/rubric-regions/4013850-armia-rf-vranci-atakuvala-gromadu-na-sumsini-sistma-bpla-e-poskodzenna.html,P2,rubric-regions,ukrinform
55ce2fb6167c2e70,https://www.ukrinform.ua/rubric-regions/4015460-na-harkivsini-minuloi-dobi-cerez-rosijski-udari-dvoe-ludej-zaginuli-patero-postrazdali.html,P2,rubric-regions,ukrinform
328f6631c67c94b8,https://www.ukrinform.ua/rubric-regions/4018642-na-sumsini-viavili-tilo-znikloi-17ricnoi-divcini-z-oznakami-nasilnickoi-smerti.html,P2,rubric-regions,ukrinform
c61b9a228deda917,https://www.ukrinform.ua/rubric-regions/4020363-u-krimu-zrostae-popit-na-ukrainski-dokumenti-pravozahisnik.html,P2,rubric-regions,ukrinform
f554b75f81d8757c,https://www.ukrinform.ua/rubric-regions/4029658-dbr-ogolosilo-pidozru-vijskovij-z-poltavsini-aka-zamist-sluzbi-vidpocivala-za-kordonom.html,P2,rubric-regions,ukrinform
c74e2e6c9cf91c1e,https://www.ukrinform.ua/rubric-regions/4030503-u-kievi-vidnovili-ruh-transportu-na-glibocickomu-proizdi-pisla-obstrilu.html,P2,rubric-regions,ukrinform
0bbd13f019c75f0b,https://www.ukrinform.ua/rubric-regions/4030922-vorog-protagom-dna-atakuvav-dnipropetrovsinu-dronami-ta-z-artilerii-e-postrazdalij.html,P2,rubric-regions,ukrinform
1461b82f4610b63f,https://www.ukrinform.ua/rubric-regions/4030935-roboti-trivaut-majze-rik-na-hersonsini-vstanovluut-antidronovi-sitki-na-dorogi.html,P2,rubric-regions,ukrinform
bcd5705ee92d132f,https://www.ukrinform.ua/rubric-regions/4031279-vorog-unoci-atakuvav-energeticnu-infrastrukturu-na-odesini-bez-svitla-29-tisac-spozivaciv.html,P2,rubric-regions,ukrinform
5c5f28c2eb61ee8a,https://www.ukrinform.ua/rubric-regions/4031674-v-ukraini-zavtra-perevazno-bez-opadiv-miscami-do-32.html,P2,rubric-regions,ukrinform
3ef429766cf4b95b,https://www.ukrinform.ua/rubric-regions/4033100-sud-zobovazav-kp-poltavavodokanal-kompensuvati-12-miljona-zbitkiv-za-zabrudnenna-ricki.html,P2,rubric-regions,ukrinform
83564935dca3f883,https://www.ukrinform.ua/rubric-regions/4034351-na-timcasovo-okupovanomu-zaporizzi-peresliduvatimut-vlasnikiv-ukrainskih-teleanten-cns.html,P2,rubric-regions,ukrinform
d39b05989b028916,https://www.ukrinform.ua/rubric-regions/4035219-rosiani-vnoci-vdarili-dronami-po-selisu-na-doneccini-poskodzeni-budinki-ta-avtivki.html,P2,rubric-regions,ukrinform
40eeed4e8f667ec5,https://www.ukrinform.ua/rubric-regions/4037859-u-krivomu-rozi-za-cas-vijni-vid-obstriliv-zaginuli-16-ditej.html,P2,rubric-regions,ukrinform
0693a14478b59617,https://www.ukrinform.ua/rubric-regions/4039097-rosiani-vdarili-po-kostantinivci-e-poranenij.html,P2,rubric-regions,ukrinform
3691490ec34145f1,https://www.ukrinform.ua/rubric-regions/4041528-na-hersonsini-kriticno-brakue-medikiv-dla-likuvanna-politravm-v-deficiti-vuzkoprofilni-specialisti.html,P2,rubric-regions,ukrinform
296f5400156cd0a1,https://www.ukrinform.ua/rubric-regions/4041802-u-mera-z-lvivsini-sud-konfiskuvav-audi-q7-2023-roku-vipusku.html,P2,rubric-regions,ukrinform
5287eced4c189c0f,https://www.ukrinform.ua/rubric-regions/4051973-na-hersonsini-zaviduvacci-polikliniki-povidomili-pidozru-u-falsifikacii-medogladu-vijskovih.html,P2,rubric-regions,ukrinform
8cfd12ac5c5aa61e,https://www.ukrinform.ua/rubric-regions/4053718-zatrimanna-krimskih-tatarok-u-moskalkovoi-prijnali-zvernenna-ake-pidpisali-65-tisac-ludej.html,P2,rubric-regions,ukrinform
758ce7be82bb645a,https://www.ukrinform.ua/rubric-regions/4054757-rosiani-minuloi-dobi-atakuvali-sim-naselenih-punktiv-harkivsini-cetvero-postrazdalih.html,P2,rubric-regions,ukrinform
d3f781392a7b5653,https://www.ukrinform.ua/rubric-regions/4063103-danskij-volonter-peredav-u-herson-devatu-furu-z-ribalskimi-sitkami.html,P2,rubric-regions,ukrinform
eeeb966f122425cd,https://www.ukrinform.ua/rubric-regions/4063640-u-cernivcah-pidpalili-sadgirsku-sinagogu-pidozruvanogo-zatrimali-posol-izrailu.html,P2,rubric-regions,ukrinform
cdcef6744ef50451,https://www.ukrinform.ua/rubric-regions/4063977-rosiani-znovu-vdarili-po-kriticnij-infrastrukturi-hersona-mozlivi-pereboi-zi-svitlom-ta-vodou.html,P2,rubric-regions,ukrinform
937c6908c4fbf73f,https://www.ukrinform.ua/rubric-regions/4068723-u-poltavi-dostrokovo-pripinili-povnovazenna-troh-zastupnikiv-golovi-oblradi.html,P2,rubric-regions,ukrinform
23503a0c5824d15e,https://www.ukrinform.ua/rubric-society/3720241-ukrainskogo-volontera-aroslava-zuka-katuut-u-rostovskomu-sizo-lubinec.html,P0,rubric-society,ukrinform
957f8d007cf75983,https://www.ukrinform.ua/rubric-society/3744755-ukrainci-ne-zmozut-deklaruvati-vijskovu-zbrou-mvs.html,P0,rubric-society,ukrinform
df70c23db439c2ce,https://www.ukrinform.ua/rubric-society/3745168-vitalij-portnikov-zurnalist-laureat-sevcenkivskoi-premii.html,P0,rubric-society,ukrinform
f31cef093394d02a,https://www.ukrinform.ua/rubric-society/3748800-youtube-posilue-borotbu-z-fejkami-pro-likuvanna-raku.html,P0,rubric-society,ukrinform
1ea4830360f115f4,https://www.ukrinform.ua/rubric-society/3750743-papa-francisk-zaklikav-molitisa-za-ukrainu.html,P0,rubric-society,ukrinform
a4b2391bcb0d124c,https://www.ukrinform.ua/rubric-society/3755121-minosviti-zatverdilo-programu-dla-ukrainskih-ditej-aki-navcautsa-u-zakordonnih-skolah.html,P0,rubric-society,ukrinform
d13b8e32282e522d,https://www.ukrinform.ua/rubric-society/3757816-u-zaporizzi-povidomili-pro-pidozru-kerivniku-vijskkomatu-pidroblav-dokumenti.html,P0,rubric-society,ukrinform
499e103d861b0608,https://www.ukrinform.ua/rubric-society/3758369-ne-publicni-deklaracii-cinovnikiv-pid-cas-vijni-comu-suspilstvo-proti.html,P0,rubric-society,ukrinform
03e539896b2b0cdf,https://www.ukrinform.ua/rubric-society/3762851-clenom-doradcoi-grupi-ekspertiv-vid-radi-suddiv-priznacili-aroslava-romanuka.html,P0,rubric-society,ukrinform
9e7967bfad694daf,https://www.ukrinform.ua/rubric-society/3766510-v-evropi-perebuvae-blizko-4-miljoniv-ukrainskih-gromadan.html,P0,rubric-society,ukrinform
b017d1abb18af2d4,https://www.ukrinform.ua/rubric-society/3789466-bilsist-veteraniv-potrebuut-materialnoi-ta-medicnoi-pidtrimki.html,P1,rubric-society,ukrinform
a8ee84b00bf18a33,https://www.ukrinform.ua/rubric-society/3791641-v-ukraini-startuvala-akcia-proti-domasnogo-nasilstva.html,P1,rubric-society,ukrinform
1a751c657685d316,https://www.ukrinform.ua/rubric-society/3793619-v-ukraini-sformuvali-reestr-zasudzenih-za-zlocini-stosovno-ditej-na-seksualnomu-grunti.html,P1,rubric-society,ukrinform
2ab83496f5c4e6e4,https://www.ukrinform.ua/rubric-society/3805980-znakovi-foto-2023-roku-vid-ukrinformu.html,P1,rubric-society,ukrinform
94b7e8487dc2e410,https://www.ukrinform.ua/rubric-society/3815136-u-rnbo-poasnili-naviso-rosia-posirue-fejki-pro-mobilizaciu-zinok-i-pidlitkiv-v-ukraini.html,P1,rubric-society,ukrinform
638ba0160d35efe6,https://www.ukrinform.ua/rubric-society/3817730-pri-zakupivelnih-agenciah-minoboroni-zavlatsa-nagladovi-radi-za-ucasti-miznarodnih-partneriv.html,P1,rubric-society,ukrinform
a8518a1c6eb21ece,https://www.ukrinform.ua/rubric-society/3827090-cud-u-serbii-povernuv-na-novij-rozglad-spravu-eksgenerala-sbu-naumova.html,P1,rubric-society,ukrinform
de6607a53efd3e46,https://www.ukrinform.ua/rubric-society/3827787-vikradav-personalni-dani-inozemciv-dbr-ogolosilo-pidozru-kiberzlocincu.html,P1,rubric-society,ukrinform
1df8ba9898ee9794,https://www.ukrinform.ua/rubric-society/3838840-u-drezdeni-vidkrili-vistavku-pro-hmelnickij-do-i-pisla-povnomasstabnogo-vtorgnenna.html,P1,rubric-society,ukrinform
0c4c4389e64289f1,https://www.ukrinform.ua/rubric-society/3853891-v-ukraini-posiluut-zahodi-epidemicnogo-nagladu-ta-reaguvanna-na-vipadki-holeri.html,P1,rubric-society,ukrinform
9f9df86e3f913631,https://www.ukrinform.ua/rubric-society/3856322-genkonsulstvo-ukraini-u-lublini-ponovilo-vidacu-pasportiv-oformlenih-do-23-kvitna.html,P1,rubric-society,ukrinform
d95a1ff90173deb6,https://www.ukrinform.ua/rubric-society/4010476-ukraina-posilit-spivpracu-z-evropolom-u-hodi-reformuvanna-organiv-pravoporadku-mvs.html,P2,rubric-society,ukrinform
60197f5762140f3e,https://www.ukrinform.ua/rubric-society/4026070-v-ukraini-viavili-drugij-vipadok-novogo-subvariantu-koronavirusu-nimbus.html,P2,rubric-society,ukrinform
7414978afbb93bcb,https://www.ukrinform.ua/rubric-society/4026967-v-ukraini-nemae-oznak-epidemii-koronavirusu-lasko.html,P2,rubric-society,ukrinform
86ca26ed4013112c,https://www.ukrinform.ua/rubric-society/4026970-vciteli-nastupnogo-roku-prodovzat-otrimuvati-2000-griven-doplati-lisovij.html,P2,rubric-society,ukrinform
69d8ae911ba64b98,https://www.ukrinform.ua/rubric-society/4029098-iz-rosijskogo-polonu-zvilnili-lvivskogo-medika-iz-gospitaleriv.html,P2,rubric-society,ukrinform
2876735d51c41f2b,https://www.ukrinform.ua/rubric-society/4030418-cerez-rosijsku-ataku-deaki-poizdi-zatrimuutsa-do-troh-godin-ukrzaliznica.html,P2,rubric-society,ukrinform
2146e97000a31c13,https://www.ukrinform.ua/rubric-society/4034749-akademia-sbu-posilue-prakticnu-orientaciu-ta-spivpracu-z-partnerami.html,P2,rubric-society,ukrinform
a624188801e023f4,https://www.ukrinform.ua/rubric-society/4047167-pidburuvanna-do-pidkupu-prokuroriv-sap-ta-suddiv-vaks-sud-obrav-zapobiznij-zahid-advokatu.html,P2,rubric-society,ukrinform
79ef19fd1f702e9e,https://www.ukrinform.ua/rubric-society/4050938-minoboroni-zatverdilo-novi-standarti-kiberzahistu-informacijnih-sistem.html,P2,rubric-society,ukrinform
35c05074f1129f13,https://www.ukrinform.ua/rubric-society/4066643-ukrzaliznica-poperedila-pro-uskladnenna-v-rusi-nizki-poizdiv-cerez-vorozu-ataku.html,P2,rubric-society,ukrinform
a0bb55ecdd04b8ed,https://www.ukrinform.ua/rubric-society/4069788-v-ukraini-zaprovadzuut-porajonne-opovisenna-pro-povitrani-trivogi.html,P2,rubric-society,ukrinform
f0fa844ed120798b,https://www.ukrinform.ua/rubric-tymchasovo-okupovani/3839965-gromadani-derzav-centralnoi-azii-na-tot-golosuvatimut-za-putina-ak-i-resta-miscevih-cns.html,P1,rubric-tymchasovo-okupovani,ukrinform
55f33a35c17b3a69,https://www.ukrinform.ua/rubric-tymchasovo-okupovani/3854950-navkolo-severodonecka-zagarbniki-posilili-perevirki-na-blokpostah.html,P1,rubric-tymchasovo-okupovani,ukrinform
56cf7b047c30128e,https://www.ukrinform.ua/rubric-vidbudova/3710492-u-frn-nazvali-stvorenna-reestru-zbitkiv-vazlivou-bazou-dla-vidbudovi-ukraini.html,P0,rubric-vidbudova,ukrinform
53ee6d8ac6f96d30,https://www.ukrinform.ua/rubric-vidbudova/3716199-do-reestru-poskodzenogo-ta-zrujnovanogo-majna-vze-vnesli-ponad-15-tisac-zaavok-smigal.html,P0,rubric-vidbudova,ukrinform
4df018a93770df52,https://www.ukrinform.ua/rubric-vidbudova/3797082-na-pivnoci-zitomirsini-vidnovili-dva-mosti-zrujnovani-cerez-bojovi-dii.html,P1,rubric-vidbudova,ukrinform
02a409fd42cb9f96,https://www.ukrinform.ua/rubric-vidbudova/3840314-evidnovlenna-zitelam-zitomirsini-viplatat-ponad-100-miljoniv-na-pridbanna-zitla.html,P1,rubric-vidbudova,ukrinform
89d9cebb65c463e4,https://www.ukrinform.ua/rubric-vidbudova/4053548-v-ukraini-do-kinca-roku-posilat-fizicnij-zahist-se-100-energoobektiv.html,P2,rubric-vidbudova,ukrinform
4d1898c53e442edb,https://www.ukrinform.ua/rubric-world/3703225-u-niderlandah-zatrimala-vodia-z-pidroblenim-ukrainskim-posvidcennam-na-ima-borisa-dzonsona.html,P0,rubric-world,ukrinform
86b64a8483b4567d,https://www.ukrinform.ua/rubric-world/3713329-rosia-se-bagato-rokiv-zalisatimetsa-zagrozou-glava-mzs-avstrii.html,P0,rubric-world,ukrinform
63b461b03e719b0b,https://www.ukrinform.ua/rubric-world/3716330-amerikanskij-senator-grem-ocikue-na-uspisnij-ukrainskij-kontrnastup.html,P0,rubric-world,ukrinform
852f3a6c82e7a07a,https://www.ukrinform.ua/rubric-world/3716630-troe-z-cotiroh-zertv-avarii-turisticnogo-covna-v-italii-buli-rozvidnikami.html,P0,rubric-world,ukrinform
7acbe999e30f53ae,https://www.ukrinform.ua/rubric-world/3717480-rosiani-perekinuli-specnaz-u-belgorodsku-oblast-dla-borotbi-z-partizanami-cns.html,P0,rubric-world,ukrinform
cfc384cb260df09c,https://www.ukrinform.ua/rubric-world/3727245-u-nato-lakonicno-prokomentuvali-podii-v-rosii.html,P0,rubric-world,ukrinform
fa10e4423ad3a14a,https://www.ukrinform.ua/rubric-world/3739589-v-indonezii-zatonuv-porom-15-pasaziriv-zaginuli.html,P0,rubric-world,ukrinform
591b7b34f1706ab2,https://www.ukrinform.ua/rubric-world/3742401-do-aponii-nablizaetsa-potuznij-tajfun.html,P0,rubric-world,ukrinform
eaa70b38024ac6f1,https://www.ukrinform.ua/rubric-world/3744146-hunta-u-nigeri-rozirvala-oboronni-ugodi-iz-francieu.html,P0,rubric-world,ukrinform
5c0574c21e48d76b,https://www.ukrinform.ua/rubric-world/3744817-zsuv-gruntu-u-gruzii-zagiblih-vze-17.html,P0,rubric-world,ukrinform
876fb5ae7708dc50,https://www.ukrinform.ua/rubric-world/3751341-tramp-pogodivsa-na-zastavu-v-200-tisac-u-spravi-sodo-spotvorenna-rezultativ-viboriv.html,P0,rubric-world,ukrinform
1016fa036ad0637a,https://www.ukrinform.ua/rubric-world/3754701-zasnovnika-conflict-intelligence-team-u-rf-zaocno-zasudili-do-11-rokiv.html,P0,rubric-world,ukrinform
